id,review_id,category_id,rating_value,created_at
525,1305,1,4.5,2025-06-18T16:33:04.441200
526,1301,2,4.6,2025-06-18T16:33:04.441315
527,1302,2,4.6,2025-06-18T16:33:04.441318
528,1303,2,4.6,2025-06-18T16:33:04.441320
529,1304,2,4.6,2025-06-18T16:33:04.441328
530,1305,2,4.6,2025-06-18T16:33:04.441330
531,1301,4,4.6,2025-06-18T16:33:04.441438
532,1302,4,4.6,2025-06-18T16:33:04.441445
533,1303,4,4.6,2025-06-18T16:33:04.441447
534,1304,4,4.6,2025-06-18T16:33:04.441449
535,1305,4,4.6,2025-06-18T16:33:04.441452
536,1301,5,4.6,2025-06-18T16:33:04.441567
537,1302,5,4.6,2025-06-18T16:33:04.441569
538,1303,5,4.6,2025-06-18T16:33:04.441571
539,1304,5,4.6,2025-06-18T16:33:04.441573
540,1305,5,4.6,2025-06-18T16:33:04.441576
541,1351,1,4.6,2025-06-18T16:33:04.441687
542,1352,1,4.6,2025-06-18T16:33:04.441689
543,1353,1,4.6,2025-06-18T16:33:04.441691
544,1354,1,4.6,2025-06-18T16:33:04.441693
545,1355,1,4.6,2025-06-18T16:33:04.441696
546,1351,2,4.7,2025-06-18T16:33:04.441803
547,1352,2,4.7,2025-06-18T16:33:04.441805
548,1353,2,4.7,2025-06-18T16:33:04.441807
549,1354,2,4.7,2025-06-18T16:33:04.441809
550,1355,2,4.7,2025-06-18T16:33:04.441811
551,1351,4,4.8,2025-06-18T16:33:04.441908
552,1352,4,4.8,2025-06-18T16:33:04.441910
553,1353,4,4.8,2025-06-18T16:33:04.441912
554,1354,4,4.8,2025-06-18T16:33:04.441914
555,1355,4,4.8,2025-06-18T16:33:04.441915
556,1351,5,4.5,2025-06-18T16:33:04.442012
557,1352,5,4.5,2025-06-18T16:33:04.442014
558,1353,5,4.5,2025-06-18T16:33:04.442016
559,1354,5,4.5,2025-06-18T16:33:04.442018
560,1355,5,4.5,2025-06-18T16:33:04.442020
561,1401,1,4.4,2025-06-18T16:33:04.442118
562,1402,1,4.4,2025-06-18T16:33:04.442120
563,1403,1,4.4,2025-06-18T16:33:04.442122
564,1404,1,4.4,2025-06-18T16:33:04.442123
565,1405,1,4.4,2025-06-18T16:33:04.442125
566,1401,2,4.5,2025-06-18T16:33:04.442222
567,1402,2,4.5,2025-06-18T16:33:04.442224
568,1403,2,4.5,2025-06-18T16:33:04.442226
569,1404,2,4.5,2025-06-18T16:33:04.442228
570,1405,2,4.5,2025-06-18T16:33:04.442230
571,1401,4,4.5,2025-06-18T16:33:04.442327
572,1402,4,4.5,2025-06-18T16:33:04.442329
573,1403,4,4.5,2025-06-18T16:33:04.442331
574,1404,4,4.5,2025-06-18T16:33:04.442333
575,1405,4,4.5,2025-06-18T16:33:04.442335
576,1401,5,4.2,2025-06-18T16:33:04.442441
577,1402,5,4.2,2025-06-18T16:33:04.442443
578,1403,5,4.2,2025-06-18T16:33:04.442445
579,1404,5,4.2,2025-06-18T16:33:04.442447
580,1405,5,4.2,2025-06-18T16:33:04.442448
