id,review_id,category_id,rating_value,created_at
132,297,4,4.4,2025-06-16T20:52:53.537997
133,298,4,4.4,2025-06-16T20:52:53.537999
134,299,4,4.4,2025-06-16T20:52:53.538001
135,300,4,4.4,2025-06-16T20:52:53.538003
136,296,5,4.2,2025-06-16T20:52:53.538113
137,297,5,4.2,2025-06-16T20:52:53.538116
138,298,5,4.2,2025-06-16T20:52:53.538118
139,299,5,4.2,2025-06-16T20:52:53.538119
140,300,5,4.2,2025-06-16T20:52:53.538121
141,346,1,4.0,2025-06-16T20:52:53.538256
142,347,1,4.0,2025-06-16T20:52:53.538259
143,348,1,4.0,2025-06-16T20:52:53.538261
144,349,1,4.0,2025-06-16T20:52:53.538263
145,350,1,4.0,2025-06-16T20:52:53.538265
146,346,2,4.2,2025-06-16T20:52:53.538376
147,347,2,4.2,2025-06-16T20:52:53.538378
148,348,2,4.2,2025-06-16T20:52:53.538380
149,349,2,4.2,2025-06-16T20:52:53.538382
150,350,2,4.2,2025-06-16T20:52:53.538385
151,346,4,4.2,2025-06-16T20:52:53.538498
152,347,4,4.2,2025-06-16T20:52:53.538501
153,348,4,4.2,2025-06-16T20:52:53.538503
154,349,4,4.2,2025-06-16T20:52:53.538506
155,350,4,4.2,2025-06-16T20:52:53.538508
156,346,5,4.2,2025-06-16T20:52:53.538619
157,347,5,4.2,2025-06-16T20:52:53.538622
158,348,5,4.2,2025-06-16T20:52:53.538624
159,349,5,4.2,2025-06-16T20:52:53.538626
160,350,5,4.2,2025-06-16T20:52:53.538628
161,394,1,3.9,2025-06-16T20:52:53.538740
162,395,1,3.9,2025-06-16T20:52:53.538742
163,396,1,3.9,2025-06-16T20:52:53.538744
164,397,1,3.9,2025-06-16T20:52:53.538745
165,398,1,3.9,2025-06-16T20:52:53.538747
166,394,2,4.0,2025-06-16T20:52:53.538846
167,395,2,4.0,2025-06-16T20:52:53.538848
168,396,2,4.0,2025-06-16T20:52:53.538850
169,397,2,4.0,2025-06-16T20:52:53.538851
170,398,2,4.0,2025-06-16T20:52:53.538853
171,394,4,4.1,2025-06-16T20:52:53.538951
172,395,4,4.1,2025-06-16T20:52:53.538953
173,396,4,4.1,2025-06-16T20:52:53.538955
174,397,4,4.1,2025-06-16T20:52:53.538957
175,398,4,4.1,2025-06-16T20:52:53.538959
176,394,5,4.1,2025-06-16T20:52:53.539062
177,395,5,4.1,2025-06-16T20:52:53.539064
178,396,5,4.1,2025-06-16T20:52:53.539066
179,397,5,4.1,2025-06-16T20:52:53.539068
180,398,5,4.1,2025-06-16T20:52:53.539070
181,443,1,4.3,2025-06-16T20:52:53.539177
182,444,1,4.3,2025-06-16T20:52:53.539179
183,445,1,4.3,2025-06-16T20:52:53.539181
184,446,1,4.3,2025-06-16T20:52:53.539188
185,447,1,4.3,2025-06-16T20:52:53.539190
186,443,2,4.5,2025-06-16T20:52:53.539288
187,444,2,4.5,2025-06-16T20:52:53.539290
188,445,2,4.5,2025-06-16T20:52:53.539292
189,446,2,4.5,2025-06-16T20:52:53.539293
190,447,2,4.5,2025-06-16T20:52:53.539295
191,443,4,4.5,2025-06-16T20:52:53.539401
192,444,4,4.5,2025-06-16T20:52:53.539403
193,445,4,4.5,2025-06-16T20:52:53.539405
194,446,4,4.5,2025-06-16T20:52:53.539407
195,447,4,4.5,2025-06-16T20:52:53.539408
196,443,5,4.2,2025-06-16T20:52:53.539509
197,444,5,4.2,2025-06-16T20:52:53.539511
198,445,5,4.2,2025-06-16T20:52:53.539513
199,446,5,4.2,2025-06-16T20:52:53.539515
200,447,5,4.2,2025-06-16T20:52:53.539516
201,492,1,4.0,2025-06-16T20:52:53.539616
202,493,1,4.0,2025-06-16T20:52:53.539618
203,494,1,4.0,2025-06-16T20:52:53.539620
204,495,1,4.0,2025-06-16T20:52:53.539621
205,496,1,4.0,2025-06-16T20:52:53.539623
206,492,2,4.3,2025-06-16T20:52:53.539728
207,493,2,4.3,2025-06-16T20:52:53.539730
208,494,2,4.3,2025-06-16T20:52:53.539732
209,495,2,4.3,2025-06-16T20:52:53.539735
210,496,2,4.3,2025-06-16T20:52:53.539737
211,492,4,4.3,2025-06-16T20:52:53.539835
212,493,4,4.3,2025-06-16T20:52:53.539837
213,494,4,4.3,2025-06-16T20:52:53.539839
214,495,4,4.3,2025-06-16T20:52:53.539841
215,496,4,4.3,2025-06-16T20:52:53.539843
216,492,5,4.2,2025-06-16T20:52:53.539948
217,493,5,4.2,2025-06-16T20:52:53.539950
218,494,5,4.2,2025-06-16T20:52:53.539952
219,495,5,4.2,2025-06-16T20:52:53.539954
220,496,5,4.2,2025-06-16T20:52:53.539956
221,542,1,4.2,2025-06-16T20:52:53.540056
222,543,1,4.2,2025-06-16T20:52:53.540058
223,544,1,4.2,2025-06-16T20:52:53.540060
224,545,1,4.2,2025-06-16T20:52:53.540062
225,546,1,4.2,2025-06-16T20:52:53.540064
226,542,2,4.4,2025-06-16T20:52:53.540172
227,543,2,4.4,2025-06-16T20:52:53.540174
228,544,2,4.4,2025-06-16T20:52:53.540176
229,545,2,4.4,2025-06-16T20:52:53.540178
230,546,2,4.4,2025-06-16T20:52:53.540179
231,542,4,4.5,2025-06-16T20:52:53.540285
232,543,4,4.5,2025-06-16T20:52:53.540287
233,544,4,4.5,2025-06-16T20:52:53.540289
234,545,4,4.5,2025-06-16T20:52:53.540290
235,546,4,4.5,2025-06-16T20:52:53.540292
236,542,5,4.5,2025-06-16T20:52:53.540390
237,543,5,4.5,2025-06-16T20:52:53.540392
238,544,5,4.5,2025-06-16T20:52:53.540394
239,545,5,4.5,2025-06-16T20:52:53.540395
240,546,5,4.5,2025-06-16T20:52:53.540397
241,591,1,4.3,2025-06-16T20:52:53.540501
242,592,1,4.3,2025-06-16T20:52:53.540508
243,593,1,4.3,2025-06-16T20:52:53.540510
244,594,1,4.3,2025-06-16T20:52:53.540512
245,595,1,4.3,2025-06-16T20:52:53.540514
246,591,2,4.5,2025-06-16T20:52:53.540612
247,592,2,4.5,2025-06-16T20:52:53.540614
248,593,2,4.5,2025-06-16T20:52:53.540616
249,594,2,4.5,2025-06-16T20:52:53.540617
250,595,2,4.5,2025-06-16T20:52:53.540619
251,591,4,4.5,2025-06-16T20:52:53.540717
252,592,4,4.5,2025-06-16T20:52:53.540719
253,593,4,4.5,2025-06-16T20:52:53.540721
254,594,4,4.5,2025-06-16T20:52:53.540730
255,595,4,4.5,2025-06-16T20:52:53.540737
256,591,5,4.0,2025-06-16T20:52:53.540843
257,592,5,4.0,2025-06-16T20:52:53.540845
258,593,5,4.0,2025-06-16T20:52:53.540847
259,594,5,4.0,2025-06-16T20:52:53.540851
260,595,5,4.0,2025-06-16T20:52:53.540853
261,639,1,4.3,2025-06-16T20:52:53.540963
262,640,1,4.3,2025-06-16T20:52:53.540965
263,641,1,4.3,2025-06-16T20:52:53.540967
264,642,1,4.3,2025-06-16T20:52:53.540969
265,643,1,4.3,2025-06-16T20:52:53.540971
266,639,2,4.5,2025-06-16T20:52:53.541069
267,640,2,4.5,2025-06-16T20:52:53.541071
268,641,2,4.5,2025-06-16T20:52:53.541073
269,642,2,4.5,2025-06-16T20:52:53.541075
270,643,2,4.5,2025-06-16T20:52:53.541076
271,639,4,4.5,2025-06-16T20:52:53.541175
272,640,4,4.5,2025-06-16T20:52:53.541176
273,641,4,4.5,2025-06-16T20:52:53.541178
274,642,4,4.5,2025-06-16T20:52:53.541180
275,643,4,4.5,2025-06-16T20:52:53.541182
276,639,5,4.5,2025-06-16T20:52:53.541280
277,640,5,4.5,2025-06-16T20:52:53.541282
278,641,5,4.5,2025-06-16T20:52:53.541284
279,642,5,4.5,2025-06-16T20:52:53.541285
280,643,5,4.5,2025-06-16T20:52:53.541287
281,689,1,4.5,2025-06-16T20:52:53.541394
282,690,1,4.5,2025-06-16T20:52:53.541396
283,691,1,4.5,2025-06-16T20:52:53.541398
284,692,1,4.5,2025-06-16T20:52:53.541400
285,693,1,4.5,2025-06-16T20:52:53.541402
286,689,2,4.7,2025-06-16T20:52:53.541500
287,690,2,4.7,2025-06-16T20:52:53.541502
288,691,2,4.7,2025-06-16T20:52:53.541504
289,692,2,4.7,2025-06-16T20:52:53.541505
290,693,2,4.7,2025-06-16T20:52:53.541514
291,689,4,4.7,2025-06-16T20:52:53.541623
292,690,4,4.7,2025-06-16T20:52:53.541625
293,691,4,4.7,2025-06-16T20:52:53.541627
294,692,4,4.7,2025-06-16T20:52:53.541629
295,693,4,4.7,2025-06-16T20:52:53.541630
296,689,5,4.5,2025-06-16T20:52:53.541729
297,690,5,4.5,2025-06-16T20:52:53.541748
298,691,5,4.5,2025-06-16T20:52:53.541750
299,692,5,4.5,2025-06-16T20:52:53.541752
300,693,5,4.5,2025-06-16T20:52:53.541754
301,738,1,4.5,2025-06-16T20:52:53.541856
302,739,1,4.5,2025-06-16T20:52:53.541858
303,740,1,4.5,2025-06-16T20:52:53.541861
304,741,1,4.5,2025-06-16T20:52:53.541863
305,742,1,4.5,2025-06-16T20:52:53.541864
306,738,2,4.6,2025-06-16T20:52:53.541962
307,739,2,4.6,2025-06-16T20:52:53.541969
308,740,2,4.6,2025-06-16T20:52:53.541971
309,741,2,4.6,2025-06-16T20:52:53.541977
310,742,2,4.6,2025-06-16T20:52:53.541979
311,738,4,4.7,2025-06-16T20:52:53.542077
312,739,4,4.7,2025-06-16T20:52:53.542079
313,740,4,4.7,2025-06-16T20:52:53.542081
314,741,4,4.7,2025-06-16T20:52:53.542083
315,742,4,4.7,2025-06-16T20:52:53.542085
316,738,5,4.5,2025-06-16T20:52:53.542184
317,739,5,4.5,2025-06-16T20:52:53.542187
318,740,5,4.5,2025-06-16T20:52:53.542188
319,741,5,4.5,2025-06-16T20:52:53.542190
320,742,5,4.5,2025-06-16T20:52:53.542192
321,787,1,4.2,2025-06-16T20:52:53.542294
322,788,1,4.2,2025-06-16T20:52:53.542296
323,789,1,4.2,2025-06-16T20:52:53.542298
324,790,1,4.2,2025-06-16T20:52:53.542300
325,791,1,4.2,2025-06-16T20:52:53.542302
326,787,2,4.4,2025-06-16T20:52:53.542408
327,788,2,4.4,2025-06-16T20:52:53.542410
328,789,2,4.4,2025-06-16T20:52:53.542412
329,790,2,4.4,2025-06-16T20:52:53.542414
330,791,2,4.4,2025-06-16T20:52:53.542415
331,787,4,4.4,2025-06-16T20:52:53.542521
332,788,4,4.4,2025-06-16T20:52:53.542523
333,789,4,4.4,2025-06-16T20:52:53.542530
334,790,4,4.4,2025-06-16T20:52:53.542531
335,791,4,4.4,2025-06-16T20:52:53.542533
336,787,5,4.5,2025-06-16T20:52:53.542639
337,788,5,4.5,2025-06-16T20:52:53.542641
338,789,5,4.5,2025-06-16T20:52:53.542643
339,790,5,4.5,2025-06-16T20:52:53.542644
340,791,5,4.5,2025-06-16T20:52:53.542646
341,837,1,4.2,2025-06-16T20:52:53.542749
342,838,1,4.2,2025-06-16T20:52:53.542751
343,839,1,4.2,2025-06-16T20:52:53.542753
344,840,1,4.2,2025-06-16T20:52:53.542755
345,841,1,4.2,2025-06-16T20:52:53.542756
346,837,2,4.2,2025-06-16T20:52:53.542857
347,838,2,4.2,2025-06-16T20:52:53.542859
348,839,2,4.2,2025-06-16T20:52:53.542861
349,840,2,4.2,2025-06-16T20:52:53.542863
350,841,2,4.2,2025-06-16T20:52:53.542864
351,837,4,4.3,2025-06-16T20:52:53.542963
352,838,4,4.3,2025-06-16T20:52:53.542965
353,839,4,4.3,2025-06-16T20:52:53.542966
354,840,4,4.3,2025-06-16T20:52:53.542968
355,841,4,4.3,2025-06-16T20:52:53.542970
356,837,5,4.3,2025-06-16T20:52:53.543071
357,838,5,4.3,2025-06-16T20:52:53.543073
358,839,5,4.3,2025-06-16T20:52:53.543075
359,840,5,4.3,2025-06-16T20:52:53.543077
360,841,5,4.3,2025-06-16T20:52:53.543079
361,886,1,4.0,2025-06-16T20:52:53.543178
362,887,1,4.0,2025-06-16T20:52:53.543180
363,888,1,4.0,2025-06-16T20:52:53.543182
364,889,1,4.0,2025-06-16T20:52:53.543184
365,890,1,4.0,2025-06-16T20:52:53.543185
366,886,2,4.2,2025-06-16T20:52:53.543283
367,887,2,4.2,2025-06-16T20:52:53.543286
368,888,2,4.2,2025-06-16T20:52:53.543287
369,889,2,4.2,2025-06-16T20:52:53.543289
370,890,2,4.2,2025-06-16T20:52:53.543291
371,886,4,4.3,2025-06-16T20:52:53.543390
372,887,4,4.3,2025-06-16T20:52:53.543392
373,888,4,4.3,2025-06-16T20:52:53.543394
374,889,4,4.3,2025-06-16T20:52:53.543396
375,890,4,4.3,2025-06-16T20:52:53.543397
376,886,5,4.3,2025-06-16T20:52:53.543495
377,887,5,4.3,2025-06-16T20:52:53.543497
378,888,5,4.3,2025-06-16T20:52:53.543506
379,889,5,4.3,2025-06-16T20:52:53.543508
380,890,5,4.3,2025-06-16T20:52:53.543510
381,936,1,3.6,2025-06-16T20:52:53.543615
382,937,1,3.6,2025-06-16T20:52:53.543617
383,938,1,3.6,2025-06-16T20:52:53.543619
384,939,1,3.6,2025-06-16T20:52:53.543621
385,940,1,3.6,2025-06-16T20:52:53.543623
386,936,2,3.9,2025-06-16T20:52:53.543720
387,937,2,3.9,2025-06-16T20:52:53.543722
388,938,2,3.9,2025-06-16T20:52:53.543724
389,939,2,3.9,2025-06-16T20:52:53.543726
390,940,2,3.9,2025-06-16T20:52:53.543728
391,936,4,4.0,2025-06-16T20:52:53.543825
392,937,4,4.0,2025-06-16T20:52:53.543827
393,938,4,4.0,2025-06-16T20:52:53.543829
394,939,4,4.0,2025-06-16T20:52:53.543837
395,940,4,4.0,2025-06-16T20:52:53.543838
396,936,5,4.2,2025-06-16T20:52:53.543937
397,937,5,4.2,2025-06-16T20:52:53.543939
398,938,5,4.2,2025-06-16T20:52:53.543941
399,939,5,4.2,2025-06-16T20:52:53.543943
400,940,5,4.2,2025-06-16T20:52:53.543945
401,986,1,4.0,2025-06-16T20:52:53.544043
402,987,1,4.0,2025-06-16T20:52:53.544045
403,988,1,4.0,2025-06-16T20:52:53.544047
404,989,1,4.0,2025-06-16T20:52:53.544049
405,990,1,4.0,2025-06-16T20:52:53.544051
406,986,2,4.2,2025-06-16T20:52:53.544149
407,987,2,4.2,2025-06-16T20:52:53.544151
408,988,2,4.2,2025-06-16T20:52:53.544152
409,989,2,4.2,2025-06-16T20:52:53.544154
410,990,2,4.2,2025-06-16T20:52:53.544162
411,986,4,4.2,2025-06-16T20:52:53.544276
412,987,4,4.2,2025-06-16T20:52:53.544278
413,988,4,4.2,2025-06-16T20:52:53.544280
414,989,4,4.2,2025-06-16T20:52:53.544282
415,990,4,4.2,2025-06-16T20:52:53.544283
416,986,5,4.1,2025-06-16T20:52:53.544388
417,987,5,4.1,2025-06-16T20:52:53.544390
418,988,5,4.1,2025-06-16T20:52:53.544393
419,989,5,4.1,2025-06-16T20:52:53.544395
420,990,5,4.1,2025-06-16T20:52:53.544397
421,1035,1,3.9,2025-06-16T20:52:53.544503
422,1036,1,3.9,2025-06-16T20:52:53.544505
423,1037,1,3.9,2025-06-16T20:52:53.544507
424,1038,1,3.9,2025-06-16T20:52:53.544509
425,1039,1,3.9,2025-06-16T20:52:53.544511
426,1035,2,4.1,2025-06-16T20:52:53.544622
427,1036,2,4.1,2025-06-16T20:52:53.544624
428,1037,2,4.1,2025-06-16T20:52:53.544626
429,1038,2,4.1,2025-06-16T20:52:53.544627
430,1039,2,4.1,2025-06-16T20:52:53.544629
431,1035,4,4.2,2025-06-16T20:52:53.544727
432,1036,4,4.2,2025-06-16T20:52:53.544729
433,1037,4,4.2,2025-06-16T20:52:53.544731
434,1038,4,4.2,2025-06-16T20:52:53.544733
435,1039,4,4.2,2025-06-16T20:52:53.544742
436,1035,5,4.5,2025-06-16T20:52:53.544841
437,1036,5,4.5,2025-06-16T20:52:53.544843
438,1037,5,4.5,2025-06-16T20:52:53.544845
439,1038,5,4.5,2025-06-16T20:52:53.544846
440,1039,5,4.5,2025-06-16T20:52:53.544852
441,1082,1,4.3,2025-06-16T20:52:53.544956
442,1083,1,4.3,2025-06-16T20:52:53.544958
443,1084,1,4.3,2025-06-16T20:52:53.544965
444,1085,1,4.3,2025-06-16T20:52:53.544967
445,1086,1,4.3,2025-06-16T20:52:53.544969
446,1082,2,4.5,2025-06-16T20:52:53.545067
447,1083,2,4.5,2025-06-16T20:52:53.545069
448,1084,2,4.5,2025-06-16T20:52:53.545074
449,1085,2,4.5,2025-06-16T20:52:53.545076
450,1086,2,4.5,2025-06-16T20:52:53.545078
451,1082,4,4.5,2025-06-16T20:52:53.545179
452,1083,4,4.5,2025-06-16T20:52:53.545181
453,1084,4,4.5,2025-06-16T20:52:53.545183
454,1085,4,4.5,2025-06-16T20:52:53.545184
455,1086,4,4.5,2025-06-16T20:52:53.545186
456,1082,5,4.5,2025-06-16T20:52:53.545292
457,1083,5,4.5,2025-06-16T20:52:53.545294
458,1084,5,4.5,2025-06-16T20:52:53.545296
459,1085,5,4.5,2025-06-16T20:52:53.545298
460,1086,5,4.5,2025-06-16T20:52:53.545300
461,1131,1,4.2,2025-06-16T20:52:53.545406
462,1132,1,4.2,2025-06-16T20:52:53.545408
463,1133,1,4.2,2025-06-16T20:52:53.545410
464,1134,1,4.2,2025-06-16T20:52:53.545411
465,1135,1,4.2,2025-06-16T20:52:53.545413
466,1131,2,4.3,2025-06-16T20:52:53.545511
467,1132,2,4.3,2025-06-16T20:52:53.545513
468,1133,2,4.3,2025-06-16T20:52:53.545515
469,1134,2,4.3,2025-06-16T20:52:53.545517
470,1135,2,4.3,2025-06-16T20:52:53.545532
471,1131,4,4.3,2025-06-16T20:52:53.545637
472,1132,4,4.3,2025-06-16T20:52:53.545639
473,1133,4,4.3,2025-06-16T20:52:53.545641
474,1134,4,4.3,2025-06-16T20:52:53.545643
475,1135,4,4.3,2025-06-16T20:52:53.545644
476,1131,5,4.3,2025-06-16T20:52:53.545743
477,1132,5,4.3,2025-06-16T20:52:53.545745
478,1133,5,4.3,2025-06-16T20:52:53.545746
479,1134,5,4.3,2025-06-16T20:52:53.545748
480,1135,5,4.3,2025-06-16T20:52:53.545750
481,1181,1,4.0,2025-06-16T20:52:53.545857
482,1182,1,4.0,2025-06-16T20:52:53.545859
483,1183,1,4.0,2025-06-16T20:52:53.545860
484,1184,1,4.0,2025-06-16T20:52:53.545864
485,1185,1,4.0,2025-06-16T20:52:53.545866
486,1181,2,4.2,2025-06-16T20:52:53.545964
487,1182,2,4.2,2025-06-16T20:52:53.545965
488,1183,2,4.2,2025-06-16T20:52:53.545972
489,1184,2,4.2,2025-06-16T20:52:53.545982
490,1185,2,4.2,2025-06-16T20:52:53.545983
491,1181,4,4.2,2025-06-16T20:52:53.546082
492,1182,4,4.2,2025-06-16T20:52:53.546084
493,1183,4,4.2,2025-06-16T20:52:53.546085
494,1184,4,4.2,2025-06-16T20:52:53.546087
495,1185,4,4.2,2025-06-16T20:52:53.546089
496,1181,5,4.2,2025-06-16T20:52:53.546194
497,1182,5,4.2,2025-06-16T20:52:53.546196
498,1183,5,4.2,2025-06-16T20:52:53.546198
499,1184,5,4.2,2025-06-16T20:52:53.546200
500,1185,5,4.2,2025-06-16T20:52:53.546202
501,1228,1,4.3,2025-06-16T20:52:53.546301
502,1229,1,4.3,2025-06-16T20:52:53.546303
503,1230,1,4.3,2025-06-16T20:52:53.546305
504,1231,1,4.3,2025-06-16T20:52:53.546307
505,1232,1,4.3,2025-06-16T20:52:53.546309
506,1228,2,4.5,2025-06-16T20:52:53.546415
507,1229,2,4.5,2025-06-16T20:52:53.546417
508,1230,2,4.5,2025-06-16T20:52:53.546418
509,1231,2,4.5,2025-06-16T20:52:53.546420
510,1232,2,4.5,2025-06-16T20:52:53.546422
511,1228,4,4.5,2025-06-16T20:52:53.546527
512,1229,4,4.5,2025-06-16T20:52:53.546529
513,1230,4,4.5,2025-06-16T20:52:53.546531
514,1231,4,4.5,2025-06-16T20:52:53.546532
515,1232,4,4.5,2025-06-16T20:52:53.546534
516,1228,5,4.5,2025-06-16T20:52:53.546641
517,1229,5,4.5,2025-06-16T20:52:53.546643
518,1230,5,4.5,2025-06-16T20:52:53.546645
519,1231,5,4.5,2025-06-16T20:52:53.546647
520,1232,5,4.5,2025-06-16T20:52:53.546649
521,1277,1,4.5,2025-06-16T20:52:53.546750
522,1278,1,4.5,2025-06-16T20:52:53.546753
523,1279,1,4.5,2025-06-16T20:52:53.546755
524,1280,1,4.5,2025-06-16T20:52:53.546756
525,1281,1,4.5,2025-06-16T20:52:53.546768
526,1277,2,4.7,2025-06-16T20:52:53.546866
527,1278,2,4.7,2025-06-16T20:52:53.546868
528,1279,2,4.7,2025-06-16T20:52:53.546870
529,1280,2,4.7,2025-06-16T20:52:53.546872
530,1281,2,4.7,2025-06-16T20:52:53.546874
531,1277,4,4.7,2025-06-16T20:52:53.546972
532,1278,4,4.7,2025-06-16T20:52:53.546974
